#############################################
# term	total document / document frequency #
#############################################
淦	168.962264151
岗位	27.1775417299
杠杆	436.829268293
纲	288.870967742
纲领	263.382352941
肛	1194.0
肛裂	4477.5
肛门	559.6875
钢笔	663.333333333
钢铁	149.25
港	39.8
港澳	344.423076923
港股	559.6875
港口	129.782608696
港人	995.0
港元	157.105263158
港资	2985.0
槔	232.597402597
睾丸	526.764705882
糕点	814.090909091
膏	381.063829787
高	2.72519780889
高层	34.98046875
高盛	542.727272727
高大	184.639175258
高大卫	2238.75
高蛋白	639.642857143
高档	107.245508982
高等	153.076923077
高等教育	63.0633802817
高等学校	92.3195876289
高等院校	221.111111111
高调	314.210526316
高度	17.7678571429
高尔夫	337.924528302
高尔夫球场	688.846153846
高发	252.253521127
高分低能	2985.0
高峰	59.5016611296
高峰期	194.673913043
高歌猛进	426.428571429
高跟鞋	639.642857143
高官	238.8
高浩荣	3582.0
高赫宇	2558.57142857
高洪波	1194.0
高虹	2238.75
高级	16.4462809917
高纪东	1492.5
高健	1279.28571429
高健民	3582.0
高教	407.045454545
高考	27.7244582043
高科	1194.0
高空	158.495575221
高岭土	3582.0
高露洁	2238.75
高明	210.705882353
高难	942.631578947
高浓度	1194.0
高炮	746.25
高频	716.4
高强	852.857142857
高热	1194.0
高人	746.25
高三	182.755102041
高山	196.813186813
高尚	205.862068966
高烧	942.631578947
高手	102.931034483
高松	4477.5
高耸	559.6875
高速	36.7761806982
高速公路	184.639175258
高速路	1119.375
高通	4477.5
高危	331.666666667
高位	168.962264151
高温	167.38317757
高效	88.6633663366
高校	22.5283018868
高新	995.0
高新技术	161.351351351
高薪	89.1044776119
高兴	30.3045685279
高性能	271.363636364
高血压	114.807692308
高于	34.1142857143
高原	141.023622047
高悦	4477.5
高涨	118.609271523
高招	192.580645161
高职	149.25
高中	45.0
高中生	314.210526316
高祖	746.25
搞	15.9058614565
搞好	213.214285714
稿	103.526011561
稿子	852.857142857
缟	158.495575221
告	60.9183673469
告别	90.4545454545
告警	1053.52941176
告诉	9.25103305785
告知	105.976331361
郜林	577.741935484
割	201.235955056
哥	134.661654135
哥哥	167.38317757
哥特式	1194.0
戈壁	688.846153846
戈尔什科夫	2558.57142857
戈刚	5970.0
歌	58.9144736842
歌词	398.0
歌德	617.586206897
歌剧院	688.846153846
歌颂	471.315789474
歌舞	238.8
愅	275.538461538
搿	97.3369565217
格斗	716.4
格尔木	942.631578947
格局	56.144200627
格鲁吉亚	1053.52941176
格鲁曼	2985.0
格鲁门	3582.0
格式	131.691176471
格子	1377.69230769
葛红林	4477.5
葛牧	3582.0
铬铁	1628.18181818
铬铁矿	1791.0
阁	275.538461538
隔	50.1680672269
隔离	199.0
革命	36.4024390244
革命党	1377.69230769
革命化	1279.28571429
革命者	895.5
革新	288.870967742
个别	44.8872180451
个贷	4477.5
个体化	1492.5
个位	1492.5
个性	38.9347826087
个性化	117.828947368
各地	20.4685714286
各队	746.25
各方	64.6570397112
各国	37.3903966597
各级	49.0684931507
各家各户	1791.0
各具特色	895.5
各科	398.0
各类	30.3559322034
各省	151.779661017
各市	1053.52941176
各式各样	319.821428571
各种各样	87.3658536585
虼	69.9609375
给予	23.1994818653
根	31.3660245184
根本	11.4367816092
根部	995.0
根治	235.657894737
跟着	103.526011561
跟踪	59.1089108911
耕地	381.063829787
耕种	746.25
埂	60.303030303
梗阻	1990.0
耿丹	3582.0
颈	58.338762215
颈椎	497.5
颈内	3582.0
更名	242.027027027
更年期	351.176470588
更新	61.5463917526
更新换代	526.764705882
更衣室	688.846153846
更正	639.642857143
供	13.7452033768
供不应求	303.559322034
供大于求	663.333333333
供奉	511.714285714
供货	263.382352941
供求	208.255813953
供需	210.705882353
供应	45.4568527919
供应量	597.0
供应商	121.013513514
供职	484.054054054
公	40.7972665148
公安局	177.326732673
公办	238.8
公布	12.7292110874
公厕	1279.28571429
公车	344.423076923
公分	559.6875
公告	30.6153846154
公共	30.5631399317
公共课	617.586206897
公关	85.2857142857
公海	1194.0
公积金	168.962264151
公交	151.779661017
公斤	97.3369565217
公开	18.2197355036
公开赛	263.382352941
公里	23.88
公立	325.636363636
公路	63.2862190813
公民	57.9611650485
公牛	526.764705882
公平	38.4334763948
公顷	398.0
公使	1053.52941176
公事	942.631578947
公式	245.342465753
公司	3.46086956522
公司法	167.38317757
公文包	1194.0
公务员	95.2659574468
公益	180.909090909
公益金	716.4
公用事业	814.090909091
公元	159.910714286
公元前	248.75
公园	41.943793911
公允	778.695652174
公章	325.636363636
公正	58.9144736842
公众	39.449339207
公主	196.813186813
公子	542.727272727
功	67.0786516854
功臣	248.75
功夫	93.28125
功课	165.833333333
功亏一篑	1194.0
功率	407.045454545
功能	13.7136294028
功能性	577.741935484
功效	111.242236025
功业	1377.69230769
宫	76.5384615385
宫殿	226.708860759
宫颈癌	639.642857143
宫内	617.586206897
宫女	746.25
宫廷	314.210526316
宫中	577.741935484
工	30.4591836735
工兵	663.333333333
工厂	61.7586206897
工程	16.6915191053
工程兵	2238.75
工程师	58.9144736842
工大	526.764705882
工福田	4477.5
工行	617.586206897
工具	31.0398613518
工科	325.636363636
工农	484.054054054
工农兵	746.25
工农红军	1053.52941176
工农联盟	3582.0
工人	66.0885608856
工人阶级	597.0
工商	50.4507042254
工商行政管理局	1119.375
工商局	389.347826087
工时	995.0
工事	447.75
工学院	617.586206897
工业	21.2455516014
工业界	778.695652174
工艺品	331.666666667
工艺学	3582.0
工种	559.6875
工资	31.3660245184
工资制	2238.75
工作	3.3265230312
工作餐	1990.0
工作服	995.0
工作狂	1119.375
工作量	267.313432836
工作日	199.0
工作者	109.207317073
工作组	389.347826087
恭	716.4
攻	32.2122302158
攻打	398.0
攻读	242.027027027
攻防	221.111111111
攻关	162.818181818
攻关组	2985.0
攻击	24.0080428954
攻击机	351.176470588
攻击力	351.176470588
攻克	179.1
攻破	426.428571429
攻势	101.761363636
攻守	597.0
攻占	365.510204082
觥	58.7213114754
龚松林	2558.57142857
巩固	64.6570397112
廾	436.829268293
拱	186.5625
拱门	2238.75
汞	639.642857143
共产党	165.833333333
共产党人	617.586206897
共产主义	298.5
共和	365.510204082
共和国	144.435483871
共计	107.245508982
共建	325.636363636
共识	85.6937799043
共事	597.0
共同	12.1753908906
共同点	484.054054054
共享	73.7037037037
共有	39.449339207
贡山	3582.0
勾结	389.347826087
勾心斗角	1377.69230769
枸杞	526.764705882
枸杞子	2238.75
沟	37.2349272349
沟通	20.4685714286
篝火	1119.375
钩	91.3775510204
狗	14.8630705394
狗肉	597.0
笱	62.1875
苟	155.739130435
够	20.5862068966
构成	26.9323308271
构词法	2558.57142857
构建	70.2352941176
构想	205.862068966
购	37.1576763485
购房	188.526315789
购汇	1791.0
购买	18.4449021627
购票	1053.52941176
购入	542.727272727
购物	52.2157434402
购销	398.0
估	73.4016393443
呱	110.555555556
姑	167.38317757
姑娘	90.4545454545
姑息	942.631578947
孤	128.848920863
沽	102.342857143
鸪	208.255813953
古	29.7508305648
古堡	559.6875
古城	159.910714286
古城区	4477.5
古代	52.9881656805
古道	663.333333333
古登	1990.0
古典	172.211538462
古都	639.642857143
古尔邦节	3582.0
古迹	351.176470588
古建	1194.0
古建筑	436.829268293
古今	497.5
古井	1053.52941176
古老	75.8898305085
古力	746.25
古木	2985.0
古纳兰	2238.75
古朴	542.727272727
古桥	1990.0
古人	138.837209302
古色古香	814.090909091
古诗	1279.28571429
古时	459.230769231
古雅	4477.5
古意	2985.0
古韵	2238.75
古镇	337.924528302
杚	716.4
股	12.076871207
股本	87.3658536585
股东	26.2225475842
股东会	617.586206897
股份	20.633640553
股份公司	398.0
股价	41.267281106
股利	497.5
股民	447.75
股票	26.9323308271
股权	32.5045372051
股市	67.3308270677
股数	293.606557377
股息	559.6875
股指	114.807692308
谷	61.5463917526
谷歌	2558.57142857
骨	64.6570397112
骨干	86.9417475728
骨干网	2558.57142857
骨骼	245.342465753
骨科	814.090909091
骨盆	895.5
骨髓	484.054054054
骨折	288.870967742
骨质	398.0
骨质疏松症	995.0
骨质增生	2985.0
鹄	122.671232877
鼓	83.3023255814
鼓吹	288.870967742
鼓动	373.125
鼓励	28.3386075949
固定	32.9834254144
固态	1492.5
故宫	298.5
故技重演	1628.18181818
故居	344.423076923
故里	436.829268293
故事	23.7218543046
故乡	188.526315789
故障	130.729927007
雇佣	267.313432836
雇用	331.666666667
雇员	213.214285714
雇主	177.326732673
顾	51.613832853
顾锋	2238.75
顾建兵	5970.0
顾客	88.6633663366
顾萌	716.4
顾问	41.8457943925
顾问团	942.631578947
刮	80.6756756757
刮目相看	447.75
瓜果	814.090909091
挂	27.2602739726
挂号	617.586206897
挂号费	1053.52941176
挂架	3582.0
挂牌	148.016528926
挂载	1053.52941176
褂	47.76
诖	80.3139013453
乖	98.4065934066
乖乖	288.870967742
拐	109.207317073
怪圈	259.565217391
怪石	2238.75
旝	4477.5
倌	179.1
关	28.5645933014
关爱	129.782608696
关岛	398.0
关帝庙	4477.5
关东	814.090909091
关键	10.9407452657
关键字	663.333333333
关节	179.1
关节炎	436.829268293
关口	143.28
关联	64.1935483871
关切	308.793103448
关系	5.68210659898
关心	27.1363636364
关员	1492.5
关注	8.52857142857
官	35.6772908367
官兵	60.303030303
官兵们	617.586206897
官场	358.2
官房长官	1492.5
官府	1194.0
官吏	542.727272727
官僚	351.176470588
官潘基文	4477.5
官司	284.285714286
官尹光雄	2985.0
官员	23.0798969072
官运亨通	1990.0
官职	559.6875
观	37.1576763485
观测	284.285714286
观察	26.4159292035
观察家	447.75
观察员	497.5
观点	13.0065359477
观光	79.9553571429
观光客	778.695652174
观看	56.144200627
观摩	271.363636364
观念	27.1775417299
观赏	133.656716418
观望	188.526315789
观音	688.846153846
观战	597.0
观众	52.5219941349
管理	6.01006711409
管理层	80.6756756757
管理处	398.0
管理局	88.2266009852
管理学	381.063829787
管理者	106.607142857
管路	4477.5
管委会	746.25
管制	142.142857143
管制区	3582.0
馆	96.8108108108
馆内	1053.52941176
冠	46.2790697674
冠军	26.4549483013
冠军杯	308.793103448
冠心病	389.347826087
冠亚军	1492.5
冠状动脉	1279.28571429
惯性	158.495575221
涫	67.5849056604
贯	303.559322034
贯彻	68.0988593156
光彩照人	2558.57142857
光大	331.666666667
光电	407.045454545
光碟	1791.0
光光	1492.5
光滑	308.793103448
光明	126.126760563
光盘	358.2
光纤	663.333333333
光驱	1492.5
光通信	5970.0
光线	242.027027027
光绪	416.511627907
光学	358.2
光泽	337.924528302
广安	1119.375
广安门	1194.0
广播	65.8455882353
广场	47.2559366755
广大	24.8404993065
广电	298.5
广电局	3582.0
广东省	93.28125
广发	471.315789474
广泛	21.578313253
广告	22.8152866242
广告费	778.695652174
广告业	814.090909091
广告主	746.25
广阔	67.8409090909
广袤	663.333333333
广域网	2238.75
广州	24.4672131148
逛	86.1057692308
妫	70.790513834
归队	814.090909091
归附	1119.375
归还	221.111111111
归类	716.4
归纳	100.617977528
归侨	1990.0
归属感	471.315789474
归宿	389.347826087
归于	325.636363636
硅	526.764705882
硅单晶	2558.57142857
硅谷	71.9277108434
规	138.837209302
规避	157.105263158
规定	9.09137055838
规范	22.7284263959
规范性	284.285714286
规划	18.7539267016
规矩	129.782608696
规律	32.0393559928
规模	12.8663793103
规模化	617.586206897
规则	30.3045685279
规章	205.862068966
规章制度	331.666666667
宄	159.910714286
庋	57.5884244373
轨	314.210526316
轨道	111.242236025
鬼	96.2903225806
鬼怪	1119.375
鬼子	597.0
桂冠	351.176470588
桂林	143.28
贵	33.1053604436
贵宾	447.75
贵金属	895.5
贵客	1492.5
贵阳	288.870967742
贵永华	4477.5
贵州	107.245508982
贵族	141.023622047
跪	221.111111111
绲	109.207317073
涡轮	778.695652174
涡扇	778.695652174
郭伯雄	3582.0
郭大岳	2238.75
郭鹤年	4477.5
郭宏	3582.0
郭辉	1492.5
郭晶晶	1194.0
郭沫若	597.0
郭树忠	3582.0
郭晓霞	2238.75
郭焱	2985.0
郭莹	4477.5
郭振东	2985.0
锅	141.023622047
国	9.99441964286
国安	155.739130435
国奥	484.054054054
国奥队	351.176470588
国产	90.9137055838
国道	814.090909091
国电	1377.69230769
国度	308.793103448
国防	34.7766990291
国防报	1990.0
国防部	42.7446300716
国防部长	78.8986784141
国防大学	597.0
国防军	663.333333333
国防科工委	381.063829787
国防科学技术工业委员会	1990.0
国歌	663.333333333
国航	597.0
国浩	2238.75
国会	79.9553571429
国际	5.58117793705
国际化	80.6756756757
国际私法	1791.0
国际象棋	716.4
国家	4.32295438088
国家标准	447.75
国家电网公司	1628.18181818
国家队	86.5217391304
国家股	1279.28571429
国家经贸委	1279.28571429
国脚	597.0
国军	852.857142857
国力	447.75
国联	852.857142857
国美	597.0
国美电器	577.741935484
国民	62.4041811847
国民党	95.2659574468
国民政府	688.846153846
国内	8.18930041152
国旗	194.673913043
国旗班	1990.0
国企	161.351351351
国人	127.928571429
国商	4477.5
国史	1628.18181818
国手	1492.5
国税	3582.0
国泰	484.054054054
国投	2238.75
国土	135.681818182
国土报	3582.0
国外	18.6951983299
国王	131.691176471
国威	2238.75
国务卿	293.606557377
国务院	40.9839816934
国务院办公厅	416.511627907
国信	995.0
国药	814.090909091
国有	49.75
国有股	639.642857143
国语	942.631578947
国债	471.315789474
国资	172.211538462
果	83.691588785
果胶	1492.5
果酒	995.0
果皮	2985.0
果仁	1990.0
果肉	2558.57142857
果园	617.586206897
果汁	511.714285714
果子	746.25
猓	39.0196078431
过程	7.20434432824
过度	46.2790697674
过渡	91.3775510204
过多	221.111111111
过分	51.613832853
过关	165.833333333
过户	381.063829787
过来	31.4762741652
过来人	447.75
过量	182.755102041
过敏	144.435483871
过敏性	526.764705882
过敏原	1990.0
过敏症	1377.69230769
过期	325.636363636
过去	9.13775510204
过五关斩六将	3582.0
过夜	407.045454545
过硬	229.615384615
过早	218.414634146
哈尔滨	122.671232877
哈马斯	1791.0
哈萨克斯坦	688.846153846
哈斯勒姆	1990.0
咳嗽	208.255813953
嗨	155.739130435
孩子	14.4086886565
还本	1377.69230769
还贷	526.764705882
还款	416.511627907
还要	19.4462540717
骸	31.9821428571
海	15.7105263158
海岸	123.517241379
海岸线	279.84375
海拔	159.910714286
海报	471.315789474
海豹	895.5
海边	218.414634146
海滨	325.636363636
海布里	852.857142857
海产	3582.0
海产品	1791.0
海带	746.25
海岛	288.870967742
海德堡	1791.0
海底	188.526315789
海淀区	221.111111111
海恩豪森王	2558.57142857
海尔	331.666666667
海防	852.857142857
海风	746.25
海关	177.326732673
海航	746.25
海化	3582.0
海基	1791.0
海景	895.5
海军	25.4765291607
海口	186.5625
海浪	542.727272727
海里	242.027027027
海利	2985.0
海立	4477.5
海陆空	617.586206897
海绵	778.695652174
海面	203.522727273
海南	95.7754010695
海南省	331.666666667
海内外	177.326732673
海区	663.333333333
海上	48.1451612903
海水	175.588235294
海水浴	2985.0
海滩	229.615384615
海涛	2238.75
海通	895.5
海图	2238.75
海外	33.7924528302
海湾	127.928571429
海峡	113.35443038
海鲜	263.382352941
海信	436.829268293
海燕	1492.5
海洋	69.9609375
海印	3582.0
海域	90.0
海战	436.829268293
醢	526.764705882
害	99.5
害处	995.0
害怕	56.6772151899
害羞	511.714285714
憨态可掬	4477.5
蚶	267.313432836
酣畅淋漓	942.631578947
函	123.517241379
函授	746.25
函数	639.642857143
含	22.4155193992
含本日	2558.57142857
含金量	284.285714286
含量	52.3684210526
含水量	2238.75
含义	93.28125
含油	4477.5
含有	50.7365439093
寒	137.769230769
寒窗	716.4
寒区	2238.75
寒湿	4477.5
涵养	1492.5
韩方	1990.0
韩公政	2558.57142857
韩国	27.3018292683
韩国队	746.25
韩军	2238.75
韩俊	4477.5
韩鹏	1990.0
韩元	942.631578947
喊	50.0279329609
旱	43.5766423358
旱季	2238.75
汉	36.4024390244
汉堡	215.78313253
汉代	416.511627907
汉光	303.559322034
汉光军	3582.0
汉奸	663.333333333
汉军	1053.52941176
汉密尔顿	1492.5
汉诺威	746.25
汉人	814.090909091
汉森	1119.375
汉书	1053.52941176
汉文	542.727272727
汉武帝	617.586206897
汉语	114.076433121
汉语言	559.6875
汉子	597.0
汉族	252.253521127
汗	74.0082644628
汗腺	1628.18181818
汗液	1990.0
杭州	63.0633802817
航	42.2405660377
航班	70.5118110236
航程	263.382352941
航道	497.5
航行	170.571428571
航迹	2558.57142857
航空	23.2899869961
航空兵	186.5625
航空队	1990.0
航空界	1990.0
航空母舰	170.571428571
航空器	1492.5
航空站	1628.18181818
航母	127.928571429
航速	471.315789474
航天	69.6887159533
航线	88.6633663366
航宇	3582.0
航运	471.315789474
航站楼	1990.0
行	8.42031029619
行长	351.176470588
行车	511.714285714
行程	82.534562212
行程表	1279.28571429
行当	389.347826087
行动	14.3971061093
行贿	526.764705882
行进	337.924528302
行经	1628.18181818
行径	365.510204082
行军	447.75
行李	238.8
行情	26.3382352941
行人	275.538461538
行使	113.35443038
行驶	190.531914894
